airport_id,ident,name,city,tower_frequency,is_closed,num_runway_water,num_helipad,longest_runway_length,longest_runway_width,num_runways,rating,altitude,lonx,laty
66314,ZGXN,Xingning Airport,Ningxin,None,0,0,0,8521,135,1,3,380,115.7570801,24.14975166
66315,ZGGG,Baiyun,Guangzhou,118.100Mhz,0,0,0,10134,185,2,3,44,113.297966,23.38939857
66316,ZLUU,Foshan Shadi Airport,Luocun,None,0,0,0,9189,161,1,3,-7,113.0711975,23.08348274
66317,ZWUU,Guangzhou East Airfield,Wushan,None,0,0,0,5884,130,1,3,46,113.3692093,23.16469383
66318,ZGSZ,Baoan,Shenzhen,118.050Mhz,0,0,0,12459,187,2,3,13,113.8019028,22.63921165
66319,ZKUU,Kuiyong Airport,Kuiyong,None,0,0,0,505,23,1,0,3,114.3742676,22.61445045
66320,ZXIB,Xin'an Airport,Xin'An,None,0,0,0,1789,48,1,3,72,113.9255295,22.55879402
66329,ZBCF,Chifeng Airport,Chifeng,None,0,0,0,4229,113,1,3,1906,118.9100952,42.23310089
66331,ZMUU,Chifeng Air Base,Mujiayingzi,None,0,0,0,8201,165,1,3,2022,118.8409424,42.15978241
66332,ZPIN,Pingquan Air Base,Pingquan,None,0,0,0,7878,153,1,3,1554,118.6776352,40.90040207
66333,ZBAA,Beijing Capital,Beijing,118.050Mhz,0,0,0,12467,189,3,4,101,116.5947647,40.07870102
66334,ZGUO,Gulou Airport,Gulou,None,0,0,0,2618,169,1,3,318,116.8817902,40.40113449
66335,ZSHH,Beijing Shahezhen Air Base,Shahe,None,0,0,0,8527,145,1,3,137,116.3233185,40.14944839
66336,ZZUU,Zunhua Air Base,Zunhua,None,0,0,0,7557,143,1,3,115,117.8852539,40.10177231
66337,ZBBB,Beijing Xijiao Airport,Sijiqing,None,0,0,0,8200,164,1,3,149,116.2567902,39.95875549
66338,ZBNY,Beijing Nanyuan Airport,Nanyuan,None,0,0,0,10504,155,1,3,126,116.3864212,39.78086853
66339,ZZHH,Beijing Tongxian Air Base,Zhangjiawan,None,0,0,0,7209,166,1,3,65,116.7072296,39.81155014
66340,ZFEE,Tangshan Sannühe Airport,Fengrun,None,0,0,0,8859,159,1,3,33,118.0027313,39.71774292
66341,ZSHD,Shanhaiguan Airport,Shanhaiguan,None,0,0,0,8210,161,1,3,31,119.7305984,39.96847534
66353,ZCAA,Tangguantun Air Base,Caigongzhuang,None,0,0,0,7180,160,1,3,14,117.0689392,38.78224564
66354,ZYAA,Yangcun Air Base,Yangcun,None,0,0,0,9167,194,1,3,20,117.0928268,39.37441254
66355,ZBTJ,Binhai,Tianjin,118.200Mhz,0,0,0,11804,151,2,3,5,117.3578949,39.12723541
66356,ZTAN,Tanggu Airport,Tanggu,None,0,0,0,1960,78,1,3,4,117.6573029,38.89818573
66357,ZCAN,Cangxian Air Base,Cangzhou,None,0,0,0,8499,192,1,3,19,116.9310608,38.40312195
66358,ZXIZ,Xiaowangzhuang Airport,Xiaowangzhuang,None,0,0,0,2294,99,1,3,6,117.2989349,38.42004776
66359,ZCHG,Changqing Airport,Changqing,None,0,0,0,8532,187,1,3,78,116.6398392,36.76826477
66360,ZJIB,Jinan Air Base,Jinan,None,0,0,0,2133,76,1,3,99,116.9193039,36.67118835
66361,ZSJN,Yaoqiang,Jinan,118.550Mhz,0,0,0,11797,124,1,3,74,117.2159805,36.85726929
66362,ZSHE,Dongying Shengli Airport,Shengli,None,0,0,0,9181,144,1,3,11,118.7894592,37.50613785
66363,ZSWF,Weifang Airport,Weifang,None,0,0,0,8519,155,1,3,129,119.1186829,36.64688873
66375,ZPIG,Pingyin Airport,Pingyin,None,0,0,0,1973,128,1,3,114,116.4398117,36.29686356
66376,ZLAI,Laiwu Airport,Laiwu,None,0,0,0,2596,94,1,3,760,117.569725,36.43780899
66377,ZXIN,Guodu air base,Xintai,None,0,0,0,7173,154,1,3,614,117.6256027,36.00054932
66378,ZLJN,Jining Qufu Airport,Jiaxiang,None,0,0,0,9193,162,1,3,146,116.3466263,35.29283524
66379,ZZHU,Zhucheng Air Base,Zhu Cheng City,None,0,0,0,7836,145,1,3,177,119.437645,36.02841949
66380,ZSXZ,Guanyin,None,118.250Mhz,0,0,0,11145,136,1,3,115,117.556427,34.05937958
66381,ZSLY,Shubuling Airport,Linyi,118.150Mhz,0,0,0,7869,144,1,3,216,118.4118881,35.04904175
66382,ZSSH,Lianshui,None,129.050Mhz,0,0,0,7856,136,1,3,36,119.125061,33.79089355
66391,ZMIN,Mingguang Airport,Mingguang,None,0,0,0,2628,95,1,3,174,118.0531006,32.7334671
66392,ZSBB,Bengbu Airport,Liufu,None,0,0,0,8528,161,1,3,101,117.3202515,32.84775543
66393,ZMAN,Ma'an Airport,Ma'An,None,1,0,0,11153,164,1,1,43,118.7946014,32.37924194
66394,ZSYA,Taizhou,None,123.550Mhz,0,0,0,7858,138,1,3,16,119.7198029,32.56336212
66395,ZSOF,Hefei Xinqiao International Airport,Hefei,118.100Mhz,0,0,0,11141,128,1,3,203,116.9765854,31.98843956
66396,ZDIA,Feidong Air Base,Dianbu,None,0,0,0,8517,166,1,3,176,117.65802,31.9098568
66397,Z08T,Dajiaochang,Dajiaochang,130.000Mhz,0,0,0,8525,143,1,3,7,118.8146362,31.99747658
66398,ZSNJ,Lukou,Nanjing,118.225Mhz,0,0,0,11797,127,1,3,40,118.861969,31.74222183
66399,ZSWU,Wuhu Air Base,Guandou,None,0,0,0,7832,153,1,3,39,118.4095154,31.39083099
66409,ZSAQ,Anqing Tianzhushan Airport,Anqing,None,0,0,0,9155,153,1,3,42,117.0504227,30.58236313
66410,JUH,Jiuhuashan Airport,Rongcheng,None,0,0,0,5274,159,1,3,54,117.6846771,30.74205971
66411,ZSTX,Tunxi,None,118.600Mhz,0,0,0,8504,145,1,3,436,118.2562027,29.73369789
66412,ZSJD,Jingdezhen Airport,Hongyuan,None,0,0,0,7864,138,1,3,132,117.175827,29.33901596
66413,ZSJU,Quzhou Airport,Quzhou,None,0,0,0,8509,142,1,3,225,118.8993378,28.96656799
66414,ZSHO,Shouchang Airport,Shouchang,None,0,0,0,1712,57,1,3,245,119.1790619,29.35868835
66421,ZSWY,Nanping Wuyishan Airport,Xingtian,None,0,0,0,7844,142,1,3,648,118.000267,27.70079231
66422,ZSFZ,Changle,Fuzhou,118.450Mhz,0,0,0,11787,135,1,3,33,119.6634598,25.93483543
66423,ZGAI,Fuzhou Air Base,Gaishan,None,0,0,0,7834,169,1,3,14,119.3128586,26.00390244
66427,ZZHN,Zhangzhou/Chang-Chou Airfield,Zhangzhou,None,0,0,0,7826,145,1,3,43,117.6546555,24.56167412
66428,ZSQZ,Jinjiang,None,118.050Mhz,0,0,0,8517,145,1,3,18,118.589241,24.79718781
66429,ZLUO,Huian Air Base,Luocheng,None,0,0,0,7222,162,1,3,96,118.8072357,25.02640533
66430,ZSAM,Gaoqi,Xiamen,118.250Mhz,0,0,0,11150,137,1,3,48,118.1276627,24.54417038
66431,ZWAI,Shantou Waisha Airport,Waisha,None,0,0,0,8196,141,1,3,15,116.7621078,23.42709732
66432,RCQC,Magong AB,Magong,118.300Mhz,0,0,0,9846,141,1,3,74,119.6282272,23.56850052
66433,RCWA,Wang-An,Wang-An,None,0,0,0,3037,70,1,3,100,119.5036469,23.36919594
66434,Z28W,P'Eng Hu,Makung,None,0,0,0,6450,82,1,3,60,119.5840378,23.51786804
66435,RCCM,Qimei,None,None,0,0,0,2790,73,1,3,51,119.4175949,23.21317291
66445,VGNA,Nalchiti Airport,Nalchiti,None,0,0,0,1843,56,1,3,20,90.32214355,22.37634468
66446,VGEG,Shah Amanat Intl,Chittagong,118.400Mhz,0,0,0,9645,165,1,3,14,91.81328583,22.24963951
66447,VGCB,Cox's Bazar,Cox's Bazar,128.500Mhz,0,0,0,6727,122,1,3,12,91.96431732,21.4521904
66448,VYSW,Sittwe,Sittwe,118.700Mhz,0,0,0,6033,140,1,3,35,92.87270355,20.13278389
66453,VYKP,Kyaukpyu,Kyaukpyu,118.700Mhz,0,0,0,5615,89,1,3,10,93.53468323,19.42520332
66454,VYMN,Manaung,Manaung,118.700Mhz,0,0,0,4188,101,1,0,43,93.68361664,18.84589005
66457,VABM,Shibpur Airstrip,Bamboo Flat,None,0,0,0,3283,71,1,3,26,93.04973602,13.23610592
66458,VOPB,Port Blair,Port Blair,123.500Mhz,0,0,0,10738,138,1,3,84,92.7296524,11.6412487
66461,VOCX,Car Nicobar AB,Car Nicobar,123.500Mhz,0,0,0,8892,139,1,3,5,92.81926727,9.153208733
66463,VYGG,Gantgaw,Gantgaw,None,0,0,0,3315,53,1,1,698,94.13397217,22.17479324
66464,VYMY,Monywar,Monywar,118.700Mhz,0,0,0,8489,92,1,3,260,95.09348297,22.22436905
66465,VYKU,Kyauktu,Kyauktu,118.700Mhz,0,0,0,9982,101,1,3,1249,94.12519836,21.38985252
66466,VYPK,Pauk,Pauk,None,0,0,0,3892,40,1,0,504,94.48622131,21.44892502
66467,VYHN,Tilin Airport,Pakokku,None,0,0,0,1493,19,1,1,1119,94.09484863,21.69923401
66468,VYBG,Bagan,Bagan,118.700Mhz,0,0,0,8505,92,1,3,336,94.93035126,21.17898178
66469,VYPU,Pakhokku,Pakhokku,118.100Mhz,0,0,0,8479,96,1,3,333,95.11128235,21.4054184
66470,VYAS,Anisakan,Anisakan,118.700Mhz,0,0,0,9993,197,1,3,3120,96.40634918,21.95597076
66471,VYCZ,Chanmyathazi,Mandalay,118.700Mhz,0,0,0,6491,93,1,3,244,96.08955383,21.94057274
66472,VYMD,Mandalay Intl,Mandalay,118.600Mhz,0,0,0,13997,178,1,3,293,95.9773941,21.70103073
66473,VYAN,Ann,Ann,118.700Mhz,0,0,0,7634,95,1,3,53,94.02619934,19.76812935
66474,VYMW,Magway,Magway,118.700Mhz,0,0,0,8489,90,1,3,288,94.96864319,20.15359306
66475,VYML,Meiktila,Meiktila,118.700Mhz,0,0,0,5834,134,1,3,699,95.89208221,20.88786316
66476,VYST,Shante,Shante,None,0,0,0,12000,134,1,3,630,95.91513062,20.94495964
66477,VYHH,Heho,Heho,118.100Mhz,0,0,0,8473,98,1,3,3889,96.79202271,20.74705505
66478,VYLK,Loikaw,Loikaw,118.700Mhz,0,0,0,5198,67,1,3,2931,97.2148819,19.69179726
66495,VYTD,Mazin,Thandwe,118.700Mhz,0,0,0,8180,102,1,3,28,94.30119324,18.46442413
66496,VYPY,Pyay,Pyay,None,0,0,0,4435,137,1,3,120,95.26582336,18.82474327
66497,VYTO,Taungoo,Taungoo,119.700Mhz,0,0,0,11956,187,1,3,160,96.4012146,19.03125381
66498,VYNT,Naypyitaw Intl,None,118.700Mhz,0,0,0,11990,179,1,3,294,96.20096588,19.62354469
66499,VYHB,Hmawby,Hmawby,None,0,0,0,5109,138,1,1,72,96.06902313,17.12123108
66500,VYYY,Yangon Intl,Yangon,118.100Mhz,0,0,0,11214,188,1,3,78,96.13567352,16.91082764
66501,VYBA,Bago Airport,Bago,None,0,0,0,12453,209,1,0,137,96.42758179,17.30392075
66509,VYPN,Pathein,Pathein,118.700Mhz,0,0,0,8991,195,1,3,13,94.77350616,16.81191444
66510,VYWA,Myoungmya Airport,Wakema,None,0,0,0,4714,182,1,0,61,94.93209076,16.5718956
66513,VO94,Campbell Bay Airport,None,None,0,0,0,3414,90,1,3,30,93.92279816,7.012882233
66514,WITN,Maimum Saleh,Sabang,None,0,0,0,6081,94,1,3,396,95.33935547,5.87473011
66517,WITT,Sultan Iskandarmuda,Banda Aceh,118.650Mhz,0,0,0,9816,118,1,3,67,95.41983032,5.525737286
66518,WACA,Calang Airstrip,Calang,None,0,0,0,2452,154,1,1,31,95.62372589,4.612211227
66519,WITL,Lhok Sukon,Lhok Sukon,None,0,0,0,3649,63,1,3,28,97.25913239,5.069426537
66520,WIMA,Malikus Saleh,Malikus Saleh,None,0,0,0,6066,111,1,3,90,96.95028687,5.226723671
66521,WITK,Takengon,None,None,0,0,0,4583,97,1,3,4615,96.8519516,4.721141815
66522,WITC,Cut Nyak Dien,None,None,0,0,0,5914,91,1,3,6,96.25334167,4.04101181
66523,WACQ,Blangkejeren Airport,Blangkejeren,None,0,0,0,2646,74,1,3,3470,97.35902405,3.946130276
66524,WASY,Susoh Airport,Susoh,None,0,0,0,2457,83,1,3,17,96.79135895,3.734234333
66525,WITA,Teuku Cut Ali Airport,Terbangan,None,0,0,0,4173,73,1,3,8,97.28838348,3.169061899
66535,WIML,Lasikin,None,None,0,0,0,4623,97,1,3,37,96.32888031,2.411837339
66537,VYTY,Tanyang Airport,Lashio,None,0,0,0,1288,45,1,3,3141,98.40563202,22.49225616
66538,ZPJH,Gasa,Xishuangbanna,118.600Mhz,0,0,0,7846,134,1,3,1811,100.7623215,21.97457123
66539,VYKG,Kengtung,Kengtung,118.700Mhz,0,0,0,8036,147,1,3,2705,99.63581848,21.30165291
66540,VYNS,Namsang,Namsang,None,0,0,0,12007,174,1,3,3100,97.73586273,20.89053345
66541,VYMS,Mong-Hsat,Mong-Hsat,118.700Mhz,0,0,0,4982,88,1,3,1891,99.25841522,20.51809311
66542,VYMT,Mong Tong,Mong Tong,None,0,0,0,3097,62,1,0,1653,98.89904785,20.29608917
66543,VYTL,Tachilek,Tachilek,118.700Mhz,0,0,0,6990,93,1,3,1274,99.93465424,20.48477173
66544,VTCT,Chiang Rai Intl,Chiang Rai,118.400Mhz,0,0,0,9833,134,1,3,1278,99.88295746,19.95232773
66545,VLHS,Ban Houeisay,Ban Houeisay,None,0,0,0,4666,64,1,3,1380,100.4373398,20.25788689
66555,VTCH,Mae Hong Son,Mae Hong Son,122.300Mhz,0,0,0,6537,91,1,3,897,97.9759903,19.30159569
66556,VTCI,Pai,None,None,0,0,0,3009,53,1,3,1676,98.43613434,19.37283325
66557,VTCC,Chiang Mai Intl,Chiang Mai,118.100Mhz,0,0,0,11149,141,1,3,1021,98.962883,18.7684021
66558,VTCO,Lamphun Airport,Lamphun,None,0,0,0,3789,76,1,3,948,99.0124588,18.54906654
66559,VTSD,San Kamphaeng Airport,San Kamphaeng,None,0,0,0,1075,33,1,3,1049,99.13856506,18.8305397
66560,VTSI,San Sai Airport,San Sai,None,0,0,0,958,58,1,0,1063,99.09243011,18.88170052
66561,VTCB,Chiangkham AB,Chiangkham,122.300Mhz,0,0,0,4102,104,1,3,1292,100.2849274,19.49941063
66562,VLXL,Xienglom Airport,Thung Chang,None,0,0,0,1980,67,1,0,1821,100.8147202,19.62025833
66563,VTCN,Nan,Nan,118.550Mhz,0,0,0,6540,144,1,3,680,100.7834015,18.80789185
66564,VTCS,Mae Sariang Airport,Pa Pae,None,0,0,0,2480,56,1,3,724,97.93066406,18.18131065
66565,VYPA,Hpa-An,Hpa-An,118.700Mhz,0,0,0,4741,95,1,3,41,97.67517853,16.89418221
66566,VTPT,Tak,Tak,118.800Mhz,0,0,0,4915,92,1,3,473,99.25332642,16.89595795
66567,VTPY,Khuan Phumiphon,Tak,122.300Mhz,0,0,0,4282,90,1,3,492,99.05786133,17.23425674
66568,VTCL,Lampang,Lampang,122.300Mhz,0,0,0,6493,95,1,3,800,99.50411987,18.27116776
66569,VTCP,Phrae,Phrae,118.600Mhz,0,0,0,4919,95,1,3,536,100.1647186,18.13215065
66570,VTPU,Uttaradit,Uttaradit,None,0,0,0,4816,78,1,3,262,100.23526,17.67361259
66571,VTPO,Sukhothai,Sukhothai,122.900Mhz,0,0,0,6885,144,1,3,179,99.8183136,17.2376976
66589,VYMM,Mawlamyine,Mawlamyine,118.700Mhz,0,0,0,5300,143,1,3,60,97.66082001,16.44486237
66590,VTPM,Mae Sot Aero,Tak,118.350Mhz,0,0,0,4915,94,1,3,683,98.54506683,16.69985199
66591,VTPP,Phitsanulok,Phitsanulok,118.900Mhz,0,0,0,9819,143,1,3,145,100.2791138,16.78294945
66592,VTPB,Phetchabun,Phetchabun,122.300Mhz,0,0,0,6891,145,1,3,449,101.1951447,16.67603874
66593,VTPN,Nakhon Sawan,Nakhon Sawan,122.300Mhz,0,0,0,4474,96,1,3,113,100.1368256,15.67307377
66594,VYYE,Ye,Ye,None,0,0,0,4965,132,1,0,78,97.86414337,15.30146217
66595,VYDW,Dawei,Dawei,118.700Mhz,0,0,0,11997,99,1,3,78,98.20670319,14.09735394
66596,VYDA,Dawei Airport,Dawei,None,0,0,0,2696,72,1,3,94,97.9822998,14.61497784
66597,VTPI,Takhli,Nakhon Sawan,133.250Mhz,0,0,0,9814,140,1,4,84,100.2958832,15.27733421
66598,VTBH,Sa Pran Nak Aero,Lop Buri,122.100Mhz,0,0,0,5182,95,2,3,87,100.6436768,14.95108128
66599,VTBL,Khok Kathiam,Lop Buri,122.600Mhz,0,0,0,7250,145,2,4,118,100.6628265,14.87404251
66600,VTLO,Lop Buri Airport,Lop Buri,None,0,0,0,2422,89,1,3,54,100.6526031,14.77407551
66601,VTBK,Kamphaeng Saen,Nakhon Pathom,123.300Mhz,0,0,0,9013,144,1,3,32,99.91723633,14.10200882
66602,VTOG,Ongkharak Airport,Ongkharak,None,0,0,0,2581,17,1,1,13,101.0013733,14.11044693
66603,VTOK,Ongkharak Airport,Ongkharak,None,0,0,0,2626,81,1,3,14,101.001358,14.11048317
66604,VTON,Klong 15 Airfield,Ongkharak,None,0,0,0,3262,58,1,3,17,100.949379,14.11465645
66605,VTWA,Wang Noi Airport,Wang Noi,None,0,0,0,3487,20,1,3,2,100.6916962,14.16946125
66623,VYPW,Palaw Airport,Myeik,None,0,0,0,2409,95,1,1,16,98.64173889,12.95939732
66624,VTPR,Photharam,Ratchaburi,122.900Mhz,0,0,0,3069,86,1,3,127,99.73015594,13.66680813
66625,VTBD,Bangkok Intl,Bangkok,118.100Mhz,0,0,0,12107,195,2,3,6,100.6067352,13.9125452
66626,VTBS,Suvarnabhumi Intl,None,118.200Mhz,0,0,0,13125,192,2,4,4,100.7476807,13.68084145
66627,VTLA,Lak Si Airport,Lak Si,None,0,0,0,589,22,1,3,20,100.5938034,13.86859798
66628,VTSU,Samut Sakhon Airport,Samut Sakhon,None,0,0,0,2293,66,1,3,4,100.3295135,13.5396452
66629,VTBT,Bang Pra,Chon Buri,None,0,0,0,2881,38,1,3,79,100.9573059,13.23285675
66630,VTBU,U-Taphao Intl,Rayong,118.100Mhz,0,0,0,11457,192,1,3,41,101.004982,12.67978954
66631,VTPA,Eastern Flying Club,Phatthaya,None,0,0,0,1407,103,1,1,159,100.933197,12.90256405
66632,VTPD,Pluak Daeng Airport,Pluak Daeng,None,0,0,0,1580,145,1,0,193,101.1837845,12.92124081
66633,YTBF,Pattaya Airpark,Phatthaya,None,0,0,0,1802,51,1,3,81,100.9494324,12.83257294
66634,VYME,Myeik,Myeik,118.100Mhz,0,0,0,8866,179,1,3,48,98.62112427,12.44007492
66635,VTPH,Hua Hin Aero,Prachuap Khiri Khan,122.700Mhz,0,0,0,6876,111,1,3,39,99.95135498,12.63579082
66636,VTBN,Prachuap Khiri Khan Airport,Pran Buri,None,0,0,0,2451,51,1,3,49,99.86965179,12.41753197
66637,VTBP,Prachuap Khiri Khan,Prachuap Khiri Khan,135.900Mhz,0,0,0,6555,105,2,3,17,99.80174255,11.78782845
66653,VTSE,Chumphon,Chumphon,122.150Mhz,0,0,0,6890,146,1,3,18,99.36169434,10.71118641
66654,VYBP,Bokpyinn,None,118.700Mhz,0,0,0,9961,89,1,3,65,98.73618317,11.14931583
66655,VYKT,Kawthoung,Kawthoung,118.700Mhz,0,0,0,5974,142,1,3,38,98.53804779,10.04931927
